23:45:35.890 [Party] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) joinded the party "Nasse" (id=18 ownerUID=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0= ownerName=PatMax)
00:36:54.976 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has sold ammo_762x54 x1 (972fc720) at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) and got 1.
00:36:55.164 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has sold ammo_762x54 x1 (972fc720) at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) and got 1.
00:36:55.320 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has sold ammo_762x54 x1 (972fc720) at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) and got 1.
00:36:55.500 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has sold ammo_762x54 x1 (972fc720) at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) and got 1.
00:36:55.679 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has sold ammo_762x54 x1 (972fc720) at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) and got 1.
00:38:25.796 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has sold hunterpants_brown x1 (9e018340) at the trader "Clothing (Naomi [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) and got 56.
00:38:33.367 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has sold huntingbag x1 (e8461010) at the trader "Clothing (Naomi [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) and got 97.
00:38:59.187 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has bought blowtorch x1 (99e28410, SmallGasCanister<99e2a6c0>) from the trader "BuildingSupplies (Boris [#STR_EXPANSION_MARKET_TRADER_BUILDING_SUPPLIES])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) for a price of 330.
00:40:44.476 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has sold whetstone x1 (9424b6b0) at the trader "BuildingSupplies (Boris [#STR_EXPANSION_MARKET_TRADER_BUILDING_SUPPLIES])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) and got 3.
00:40:45.515 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has bought whetstone x1 (9e22c7d0) from the trader "BuildingSupplies (Boris [#STR_EXPANSION_MARKET_TRADER_BUILDING_SUPPLIES])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) for a price of 5.
00:41:53.195 [Killfeed] Rajun Cajun  was killed by an explosion caused by EGD-5 Frag Grenade.
00:42:22.718 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has bought disinfectantspray x1 (a1e04180) from the trader "Medicals (Mirek [#STR_EXPANSION_MARKET_TRADER_MEDICALS])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) for a price of 8.
00:43:19.359 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has bought firstaidkit x1 (9d6fc460) from the trader "Medicals (Mirek [#STR_EXPANSION_MARKET_TRADER_MEDICALS])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) for a price of 20.
00:43:27.484 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has sold firstaidkit x1 (9d6fc460) at the trader "Medicals (Mirek [#STR_EXPANSION_MARKET_TRADER_MEDICALS])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) and got 15.
00:46:07.859 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has sold huntingjacket_summer x1 (9e03c560) at the trader "Clothing (Naomi [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) and got 90.
00:46:12.156 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has sold workingboots_brown x1 (9a041f00) at the trader "Clothing (Naomi [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) and got 45.
00:46:27.726 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has sold hatchet x1 (b67395e0) at the trader "BuildingSupplies (Boris [#STR_EXPANSION_MARKET_TRADER_BUILDING_SUPPLIES])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) and got 5.
00:46:37.914 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has sold drybag_blue x1 (b673fdf0) at the trader "Clothing (Naomi [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) and got 11.
00:49:15.601 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has sold canteen x1 (b67da030) at the trader "Consumables (Linda [#STR_EXPANSION_MARKET_TRADER_CONSUMABLES])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) and got 3.
01:01:26.679 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has bought expansionpropanetorch x1 (8fc5a080) from the trader "BuildingSupplies (Boris [#STR_EXPANSION_MARKET_TRADER_BUILDING_SUPPLIES])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) for a price of 250.
01:04:16.546 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has sold orienteeringcompass x1 (a1ad2ed0) at the trader "Components (Cyril [#STR_EXPANSION_MARKET_TRADER_COMPONENTS])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) and got 7.
01:04:59.250 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has bought crudemachete x1 (76b32960) from the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) for a price of 12.
01:05:10.406 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has sold crudemachete x1 (76b32960) at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) and got 9.
01:05:17.250 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has bought machete x1 (9e037470) from the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) for a price of 12.
01:09:19.429 [Market] Player "PatMax" (id=jiSboo32SQZAMp7VxNNFwsMUk2-s3fPPrck_5xKkgu0=) has bought engraved1911 x1 (946a72c0, TLRLight<947d47f0>, PistolSuppressor<947d8d50>, Mag_1911_7Rnd<947eb9f0>, ammo_45acp x7) from the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "Trader Zone" (pos=<6675.160645, 104.603935, 6114.155762>) for a price of 529.
